Alpha_Metric,Beta_Metric
0.40311925054985537,0.5542447590025593
0.4999305779679998,0.6553197646803993
0.553457311429253,0.7244013802394905
0.5879054334263095,0.7792187375769745
0.6534549540246094,0.8271377957676815
0.7192906964506355,0.8644085758773346
0.8020262082879785,0.8999789778164679
0.8669243738329907,0.9373771624605488
0.911286589199453,0.9676273100924726
0.9347444456717265,0.9956723004129013
0.9551006763466721,1.0178527775877926
0.9783109265478518,1.0354612669620273
1.000030808708808,1.0506729058338966
1.025356492003354,1.0675014254600097
1.0761141349357601,1.0786812354669173
1.1182202617060222,1.0877098469613635
1.1565854878819104,1.1022368450915498
1.181566524786153,1.1125271446845986
1.1830521854020135,1.1150781786226052
1.1854102359853054,1.1156685637052253
1.196976499619004,1.1168336450684544
1.2610868225192082,1.1414532814875296
1.3213430570713036,1.168101795418388
1.36810635531238,1.1836131612929712
1.3988595539073327,1.1864257387385402
1.4032211716689251,1.1860553814413826
1.4001359063756933,1.1850998630303287
1.365360294344133,1.1779369552080716
1.3450786950798395,1.164114756729624
1.3252867767837617,1.1484134354352151
1.3264911146712335,1.1348743332316535
1.3211532622036235,1.1231253418510336
1.307036350643691,1.1089393153261715
1.2957267219622783,1.096746721798238
1.2799777978646938,1.0882272977713863
1.2347537184598438,1.0897359436037657
1.2060859867071563,1.097085015038615
1.1676425061072095,1.0906375667958097
1.140703250298215,1.0864193317194952
1.1412596395328076,1.0970426258324824
1.1406087874609905,1.1042873747861002
1.1279471723251395,1.1040182202711926
1.1274072357786482,1.1065480653955724
1.1300472500190881,1.1046444024790207
1.1362834070554193,1.107096599000138
1.153973505294735,1.1177819275576124
1.1702131804772389,1.1334769884962674
1.1913108265990358,1.1511683217332946
1.1963546924451738,1.1627863643805922
1.1874363341875476,1.1725609789963363
1.1944258296841468,1.1948122195905053
1.2107939946757817,1.2202584518305857
1.2261651633820507,1.2465547706494553
1.2407049388760345,1.2754405740510262
1.243630170598264,1.2925089013104016
1.245169813140088,1.30515868443489
1.2566801835354504,1.3182968743402168
1.290433190496818,1.320434682939827
1.3104615345385673,1.3390365252876473
1.3131944264411552,1.3513163965327812
1.3057863394164688,1.342064289518423
1.3043197238943869,1.3488474657261782
1.3091317196730932,1.3702274247903805
1.3195890639605965,1.3821770677458636
1.317008614605716,1.3917605745594956
1.3198815613926904,1.4082327485608461
1.320695847472299,1.4313763047932115
1.3036867611876728,1.429698176458263
1.2848637853351261,1.4183453677904951
1.2792527450015347,1.4215667049680407
1.2849682560225981,1.4262605062478748
1.2746914421232396,1.4224837935069554
1.2552612424386054,1.4036210487638245
1.2660116293154773,1.37602203467207
1.3030975867453387,1.3477006382077281
1.3194434321561015,1.3411777854874969
1.325973684113078,1.337433549575935
1.3179651338849603,1.3246417274215683
1.2838983733852847,1.3104698184421923
1.2754612378230517,1.2937541638023224
1.2777420521345229,1.2945568619062116
1.286261135087585,1.3071275278878538
1.2956130183852341,1.3044167327233758
1.293225814154988,1.2917423157159285
1.2817302099155412,1.289371035238441
1.275696726935497,1.3058626913312354
1.271579658193515,1.3054663752407045
1.2685450650951495,1.2888075363333953
1.2583078270923396,1.2860443933725378
1.2522439281690008,1.2856005139788604
1.2514919006824845,1.2869949190457963
1.2546402733373354,1.2847414602923841
1.2829556814288714,1.2702692461176897
1.337619863246245,1.258023268998423
1.35564238268093,1.2601489635933742
1.3382291938577735,1.266946770344293
1.361541699566292,1.2581679580252276
1.3827316047880802,1.2480736237270018
1.387590457969007,1.2435348187692294
1.3751285532170512,1.2501567973342844
1.3748530918319883,1.2499084803908627
1.3938602221819618,1.2317226793577853
1.432264389942617,1.2060120186213528
1.4555043985482243,1.1904888175167934
1.49239276452271,1.1761421526674438
1.5246703533297414,1.1620972285646167
1.5816660394120412,1.135143010219278
1.6067247236518791,1.1222090960178115
1.6073250196837925,1.120489605823625
1.5997825621084438,1.1210244071084352
1.6055033759163015,1.119097738432249
1.635109661593999,1.107598987462962
1.6757647169799237,1.097983788273509
1.6921875308652783,1.100680734082516
1.658573914057228,1.1071603869109068
1.63975753069771,1.1016582263070358
1.624991321202605,1.0989886329391043
1.5777873614856501,1.1080126059882671
1.5294447675866354,1.1189710727887332
1.5260886914689527,1.1202962957514768
1.5594687279831307,1.1094606985812936
1.6255129702173048,1.0999227492145816
1.654583830332693,1.1002161369465857
1.6489439763304115,1.100194418706843
1.6513665934014596,1.101463187224672
1.6398832923283986,1.108901036098296
1.6438076303226108,1.1069333068855158
1.6208497397728054,1.1089122430547085
1.6387842679929172,1.1077418348685253
1.6733513778684093,1.0987153141142612
1.7094542753922417,1.0919806131591316
1.7035194710961086,1.0950153679142764
1.6831434304876909,1.1043830298543489
1.6542170899357291,1.1115108312592419
1.6764389057368831,1.105714176070876
1.693544352475032,1.1027818148924804
1.6914383188123192,1.110825782809661
1.7193044508171935,1.1103691604791954
1.7771784254492595,1.1020370485685214
1.823230964750496,1.0964344727409643
1.8220065738761677,1.09930416742986
1.7896098990385767,1.1087932422245244
1.7227096112129958,1.1168116827527554
1.7121813885482768,1.113913927695296
1.6851869117664144,1.117484519889007
1.6595612528780423,1.1168422380888816
1.6335259682753278,1.1110216903629822
1.6067412466648765,1.1130722179429644
1.6052302774436702,1.118533048207667
1.6145367104070647,1.1214194457439937
1.6335613645345932,1.1201652466765581
